pick_date,sid,strategy,top_features,generated_at
2026-05-11,8171,general,"[{""feature"": ""macd_dif"", ""value"": -0.6076163076816883, ""contribution"": -0.035424653758679564, ""contribution_pct"": 26.1, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.2672078616066109, ""contribution"": -0.01730925108582936, ""contribution_pct"": 12.8, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.015628819737776987, ""contribution_pct"": 11.5, ""direction"": ""-""}]",2026-05-16T22:47:56+00:00
2026-05-11,8272,bb_lower_rebound,"[{""feature"": ""bb_position"", ""value"": 1.0, ""contribution"": 0.05258178233118012, ""contribution_pct"": 26.8, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 0.0020868453684812494, ""contribution"": -0.04257354001673273, ""contribution_pct"": 21.7, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 1.649662562501091, ""contribution"": 0.04226960238847222, ""contribution_pct"": 21.5, ""direction"": ""+""}]",2026-05-16T22:47:56+00:00
2026-05-11,8284,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.0179863132615423, ""contribution"": -0.03359012479415847, ""contribution_pct"": 25.4, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.006920195119113681, ""contribution"": -0.022833401982264686, ""contribution_pct"": 17.2, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": 0.38368177903061224, ""contribution"": 0.01676608508550645, ""contribution_pct"": 12.7, ""direction"": ""+""}]",2026-05-16T22:47:56+00:00
2026-05-11,8390,general,"[{""feature"": ""vol_ratio"", ""value"": 2.677976370796728, ""contribution"": 0.06577423625095724, ""contribution_pct"": 35.3, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 0.4715782814796796, ""contribution"": -0.018841470308210106, ""contribution_pct"": 10.1, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.01637607178228515, ""contribution_pct"": 8.8, ""direction"": ""-""}]",2026-05-16T22:47:56+00:00
2026-05-11,8390,volume_breakout,"[{""feature"": ""bias_pct"", ""value"": 14.776822844469093, ""contribution"": 0.04300053610203317, ""contribution_pct"": 35.4, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 3.5052082837037277, ""contribution"": -0.02249779726385655, ""contribution_pct"": 18.5, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 3.504558250770733, ""contribution"": -0.01761670622130691, ""contribution_pct"": 14.5, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8401,bias_convergence,"[{""feature"": ""macd_dif"", ""value"": -0.4763457219815521, ""contribution"": 0.04924308777174172, ""contribution_pct"": 25.3, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 1.437043766792415, ""contribution"": -0.046704204151708256, ""contribution_pct"": 24.0, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.16815622834725308, ""contribution"": -0.028096118706899088, ""contribution_pct"": 14.4, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8423,bias_convergence,"[{""feature"": ""kd_d"", ""value"": 19.159707854209906, ""contribution"": -0.05080143969273364, ""contribution_pct"": 29.1, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -0.7033512618948986, ""contribution"": 0.027944707005975556, ""contribution_pct"": 16.0, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.12551999139510528, ""contribution"": -0.026708131741899167, ""contribution_pct"": 15.3, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8432,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.7657065652229027, ""contribution"": -0.039809364044564984, ""contribution_pct"": 20.9, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.0, ""contribution"": -0.03305300253661437, ""contribution_pct"": 17.4, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -2.8022731726435426, ""contribution"": -0.020181886484890162, ""contribution_pct"": 10.6, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8435,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.1824729536047116, ""contribution"": -0.036717091274582773, ""contribution_pct"": 23.6, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.24753164166520492, ""contribution"": -0.029280039925326917, ""contribution_pct"": 18.8, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 44.2548806872773, ""contribution"": -0.029173262742617723, ""contribution_pct"": 18.7, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8436,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 54.350368676359295, ""contribution"": -0.025103124983850388, ""contribution_pct"": 23.0, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.6661934288967348, ""contribution"": -0.01858966767605668, ""contribution_pct"": 17.0, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -1.5028390473809026, ""contribution"": 0.017833708152712402, ""contribution_pct"": 16.3, ""direction"": ""+""}]",2026-05-16T22:47:57+00:00
2026-05-11,8477,general,"[{""feature"": ""vol_ratio"", ""value"": 3.537344398340249, ""contribution"": 0.07392721183073338, ""contribution_pct"": 41.3, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 0.15026465324534222, ""contribution"": -0.02164935029583237, ""contribution_pct"": 12.1, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": 10.071546505228387, ""contribution"": -0.018210096998424904, ""contribution_pct"": 10.2, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8477,volume_breakout,"[{""feature"": ""vol_ratio"", ""value"": 3.537344398340249, ""contribution"": -0.039549525352884765, ""contribution_pct"": 23.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 3.2178658948158043, ""contribution"": -0.02637499815581699, ""contribution_pct"": 15.5, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 66.14864845668947, ""contribution"": -0.02598665549446293, ""contribution_pct"": 15.3, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8908,bias_convergence,"[{""feature"": ""macd_dif"", ""value"": -0.6484627596425199, ""contribution"": 0.07093923932138864, ""contribution_pct"": 33.9, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 1.9933952179761083, ""contribution"": -0.05531064270303497, ""contribution_pct"": 26.5, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -3.2901296111665013, ""contribution"": -0.023358610698460135, ""contribution_pct"": 11.2, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8928,bias_convergence,"[{""feature"": ""bb_position"", ""value"": 0.16389982722052793, ""contribution"": -0.049520077907261185, ""contribution_pct"": 27.2, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -4.312668463611848, ""contribution"": -0.04407065683095781, ""contribution_pct"": 24.2, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 7.0136898214388195, ""contribution"": 0.040782302463088824, ""contribution_pct"": 22.4, ""direction"": ""+""}]",2026-05-16T22:47:57+00:00
2026-05-11,8930,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -3.3525624947746775, ""contribution"": -0.03403436800992064, ""contribution_pct"": 21.7, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 2.1572479679494587, ""contribution"": 0.024709963150106273, ""contribution_pct"": 15.8, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 51.79763118836609, ""contribution"": -0.02343741584287369, ""contribution_pct"": 14.9, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8931,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -0.6211180124223555, ""contribution"": 0.04008654302821919, ""contribution_pct"": 27.4, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.6187940974232973, ""contribution"": 0.03900158929295303, ""contribution_pct"": 26.7, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 1.9860896962545485, ""contribution"": -0.021913166109913347, ""contribution_pct"": 15.0, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8935,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 4.440615189512357, ""contribution"": 0.07291881054613386, ""contribution_pct"": 30.4, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.1670578813579386, ""contribution"": -0.042175044779708355, ""contribution_pct"": 17.6, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -3.569525839104945, ""contribution"": -0.041147334921389035, ""contribution_pct"": 17.1, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,8936,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 1.1256118007389664, ""contribution"": -0.03570875951843237, ""contribution_pct"": 20.0, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.5078610262006956, ""contribution"": 0.02787314804629491, ""contribution_pct"": 15.6, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 0.05437737901032439, ""contribution"": 0.027451602990430656, ""contribution_pct"": 15.4, ""direction"": ""+""}]",2026-05-16T22:47:57+00:00
2026-05-11,9951,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -0.7170435741864324, ""contribution"": 0.04484422856730314, ""contribution_pct"": 29.6, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 1.3495821537554078, ""contribution"": -0.021637939486636053, ""contribution_pct"": 14.3, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.3370239579673927, ""contribution"": 0.018914228343488205, ""contribution_pct"": 12.5, ""direction"": ""+""}]",2026-05-16T22:47:57+00:00
2026-05-11,9962,bb_lower_rebound,"[{""feature"": ""bb_position"", ""value"": 0.18943884345382975, ""contribution"": -0.07883342053951847, ""contribution_pct"": 49.2, ""direction"": ""-""}, {""feature"": ""kd_d"", ""value"": 18.066029905063328, ""contribution"": 0.028926372402750727, ""contribution_pct"": 18.0, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 2.107323698902394, ""contribution"": 0.0223853028731727, ""contribution_pct"": 14.0, ""direction"": ""+""}]",2026-05-16T22:47:57+00:00
2026-05-11,9962,bias_convergence,"[{""feature"": ""macd_dif"", ""value"": -0.3328721694900061, ""contribution"": -0.042453961846392566, ""contribution_pct"": 24.0, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -3.5043679084245425, ""contribution"": -0.028069779057438966, ""contribution_pct"": 15.9, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.030393247664024736, ""contribution"": -0.02476853346340723, ""contribution_pct"": 14.0, ""direction"": ""-""}]",2026-05-16T22:47:57+00:00
2026-05-11,TAIEX,ma_alignment,"[{""feature"": ""atr_normalized"", ""value"": 2.0431645797380598, ""contribution"": 0.041763324408304985, ""contribution_pct"": 23.9, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 7.593977984769218, ""contribution"": 0.03698773663693112, ""contribution_pct"": 21.1, ""direction"": ""+""}, {""feature"": ""kd_d"", ""value"": 87.75338092109013, ""contribution"": 0.02821284641757303, ""contribution_pct"": 16.1, ""direction"": ""+""}]",2026-05-16T22:47:57+00:00
2026-05-08,00634R,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.1168581898751124, ""contribution"": -0.07431928706035108, ""contribution_pct"": 28.3, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.005246403705127564, ""contribution"": -0.04846843229765132, ""contribution_pct"": 18.5, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.050685149189112266, ""contribution"": -0.03624603669381089, ""contribution_pct"": 13.8, ""direction"": ""-""}]",2026-05-16T22:47:33+00:00
2026-05-08,00638R,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.1373984552235012, ""contribution"": -0.0809879964650906, ""contribution_pct"": 31.0, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.010316181621472187, ""contribution"": -0.04413364448210328, ""contribution_pct"": 16.9, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.271070695660758, ""contribution"": -0.037806101332209734, ""contribution_pct"": 14.5, ""direction"": ""-""}]",2026-05-16T22:47:33+00:00
2026-05-08,00638R,general,"[{""feature"": ""macd_dif"", ""value"": -0.1173558774053296, ""contribution"": -0.04141118293129698, ""contribution_pct"": 30.1, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.1373984552235012, ""contribution"": -0.021090803269621664, ""contribution_pct"": 15.3, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.010316181621472187, ""contribution"": -0.014867174162824614, ""contribution_pct"": 10.8, ""direction"": ""-""}]",2026-05-16T22:47:33+00:00
2026-05-08,00641R,general,"[{""feature"": ""macd_dif"", ""value"": -0.0441610591710635, ""contribution"": -0.041382581947194234, ""contribution_pct"": 32.3, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.0033050834016181557, ""contribution"": -0.014843068613800041, ""contribution_pct"": 11.6, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.014255946984441848, ""contribution_pct"": 11.1, ""direction"": ""-""}]",2026-05-16T22:47:33+00:00
2026-05-08,00651R,general,"[{""feature"": ""macd_dif"", ""value"": -0.04201143508923266, ""contribution"": -0.042499714873509196, ""contribution_pct"": 32.2, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 0.2524116503177616, ""contribution"": 0.014879394753056314, ""contribution_pct"": 11.3, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.014145094249838263, ""contribution_pct"": 10.7, ""direction"": ""-""}]",2026-05-16T22:47:33+00:00
2026-05-08,00654R,bias_convergence,"[{""feature"": ""kd_d"", ""value"": 19.393976141003037, ""contribution"": -0.049903954255073255, ""contribution_pct"": 24.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.7442472723786615, ""contribution"": -0.02996176144234739, ""contribution_pct"": 14.6, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.006205306705020938, ""contribution"": -0.027136374870060296, ""contribution_pct"": 13.2, ""direction"": ""-""}]",2026-05-16T22:47:33+00:00
2026-05-08,00664R,general,"[{""feature"": ""macd_dif"", ""value"": -0.10854763730933192, ""contribution"": -0.03272170061411419, ""contribution_pct"": 22.7, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 8.96714861505543, ""contribution"": 0.020580998521994888, ""contribution_pct"": 14.3, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.024674426664292676, ""contribution"": -0.018863750429415488, ""contribution_pct"": 13.1, ""direction"": ""-""}]",2026-05-16T22:47:33+00:00
2026-05-08,00668,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 67.6301818455856, ""contribution"": -0.0576937030927529, ""contribution_pct"": 30.4, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": 0.9993337774816788, ""contribution"": 0.03315995914851466, ""contribution_pct"": 17.5, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": 0.0735826652862619, ""contribution"": -0.028606368708033566, ""contribution_pct"": 15.1, ""direction"": ""-""}]",2026-05-16T22:47:33+00:00
2026-05-08,00669R,general,"[{""feature"": ""macd_dif"", ""value"": -0.07156673858246165, ""contribution"": -0.04260071589968837, ""contribution_pct"": 29.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.1246037778025582, ""contribution"": -0.02249533334650945, ""contribution_pct"": 15.5, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 0.36351652275760116, ""contribution"": 0.014987471602166928, ""contribution_pct"": 10.3, ""direction"": ""+""}]",2026-05-16T22:47:34+00:00
2026-05-08,00686R,general,"[{""feature"": ""macd_dif"", ""value"": -0.06401392080094781, ""contribution"": -0.03921611769721924, ""contribution_pct"": 27.3, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 0.4946912856736904, ""contribution"": 0.017073662038597462, ""contribution_pct"": 11.9, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.01321940121906004, ""contribution"": -0.016827173709603318, ""contribution_pct"": 11.7, ""direction"": ""-""}]",2026-05-16T22:47:34+00:00
2026-05-08,00702,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 0.398063975928105, ""contribution"": -0.042871178230203914, ""contribution_pct"": 26.0, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.06208118458206559, ""contribution"": -0.03464363761767598, ""contribution_pct"": 21.0, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 75.83135667235487, ""contribution"": -0.033894045100209304, ""contribution_pct"": 20.5, ""direction"": ""-""}]",2026-05-16T22:47:34+00:00
2026-05-08,00717,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 83.98153767280641, ""contribution"": -0.08316660148309811, ""contribution_pct"": 36.3, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.9017458063720737, ""contribution"": -0.03400883002736195, ""contribution_pct"": 14.8, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.016915559211470296, ""contribution"": -0.03129961667723958, ""contribution_pct"": 13.7, ""direction"": ""-""}]",2026-05-16T22:47:34+00:00
